Order ID,Location ID,TotalProfit,TotalSales,TotalQuantity,Order Date,Ship Date,Customer ID
CA-2016-105081,60,681.39,2445.6,8,591,945,555
CA-2016-105207,473,355.78,1604.73,9,835,1134,635
CA-2016-105256,196,85.25,1363.96,5,244,244,300
CA-2016-105263,23,15.72,38.34,9,876,1190,215
CA-2016-105277,135,5.82,15.53,3,429,16,215
CA-2016-105284,105,1.6,4.42,3,390,49,377
CA-2016-105291,626,1.19,3.62,2,859,254,727
CA-2016-105354,605,54.44,115.84,8,499,409,463
CA-2016-105459,23,220.15,1800.17,8,399,864,413
CA-2016-105473,60,0.86,28.8,3,947,724,298
CA-2016-105494,34,66.57,225.83,10,338,396,331
CA-2016-105585,58,74.61,165.13,8,370,278,288
CA-2016-105662,394,51.44,270.73,7,465,195,46
CA-2016-105732,198,696.3,2374.73,46,1160,31,8
CA-2016-105746,207,0.0,170.79,1,945,314,205
CA-2016-105753,101,18.33,61.1,5,201,1373,784
CA-2016-105760,94,8.05,17.12,2,351,23,346
CA-2016-105781,23,79.51,416.62,6,595,880,535
CA-2016-105816,23,304.95,1045.21,12,25,907,25
CA-2016-105900,134,12.36,33.4,5,42,713,29
CA-2016-105963,141,40.75,99.39,3,625,441,34
CA-2016-106075,29,1.73,4.62,1,31,713,31
CA-2016-106243,164,-26.2,523.92,5,955,964,411
CA-2016-106278,119,28.29,281.92,6,476,64,78
CA-2016-106306,276,-7.11,9.7,3,387,387,310
CA-2016-106341,55,0.72,7.15,3,201,248,166
CA-2016-106383,369,-98.8,72.29,1,690,844,590
CA-2016-106397,12,19.09,58.94,4,274,1297,77
CA-2016-106460,9,33.31,70.88,2,317,712,218
CA-2016-106530,177,104.23,1110.35,11,541,541,52
CA-2016-106558,112,31.6,316.0,4,327,803,393
CA-2016-106621,511,1.18,10.5,4,321,393,678
CA-2016-106656,88,10.61,22.98,5,713,182,1
CA-2016-106894,28,24.6,107.83,7,569,569,244
CA-2016-106915,294,4.24,17.86,4,491,499,654
CA-2016-106950,43,162.18,1854.25,31,476,47,555
CA-2016-107104,62,487.9,4104.17,25,491,885,333
CA-2016-107146,593,41.03,749.49,7,26,351,62
CA-2016-107202,384,179.73,2396.4,10,206,316,18
CA-2016-107216,34,18.32,53.7,11,403,26,391
CA-2016-107328,1,154.78,1016.18,13,590,243,402
CA-2016-107475,74,3.5,9.65,6,843,725,789
CA-2016-107615,283,19.33,58.58,2,554,869,516
CA-2016-107783,529,-990.55,1556.69,14,1062,875,220
CA-2016-107790,16,13.23,151.19,1,73,390,552
CA-2016-108056,330,75.18,859.2,3,321,339,20
CA-2016-108105,0,37.6,323.88,5,595,1098,543
CA-2016-108196,403,-6892.37,5016.55,10,881,499,473
CA-2016-108210,16,19.2,303.92,10,198,1206,247
CA-2016-108224,511,48.7,185.53,7,675,675,260
CA-2016-108350,111,48.54,105.52,4,112,632,554
CA-2016-108364,36,-2.88,1.8,5,1054,435,771
CA-2016-108434,23,120.95,465.18,3,5,1286,506
CA-2016-108567,454,-2.24,2.69,2,244,1012,203
CA-2016-108581,296,30.02,106.34,6,23,190,105
CA-2016-108616,272,109.38,298.83,15,321,339,300
CA-2016-108630,137,22.16,61.12,5,741,741,648
CA-2016-108644,116,-3.24,1.96,2,955,339,695
CA-2016-108735,468,24.24,257.5,3,764,438,341
CA-2016-108868,176,27.9,130.33,7,162,126,10
CA-2016-108875,42,-88.32,532.5,11,446,393,642
CA-2016-108882,253,260.7,727.88,14,850,804,156
CA-2016-108959,276,6.54,104.7,1,612,560,186
CA-2016-108987,66,-345.61,2620.94,13,162,545,165
CA-2016-109057,173,2.4,23.95,2,183,1253,499
CA-2016-109176,11,13.42,88.7,6,195,666,493
CA-2016-109344,314,126.9,1127.98,3,597,592,539
CA-2016-109365,13,255.45,561.73,32,54,0,190
CA-2016-109400,139,-110.02,366.74,4,440,715,749
CA-2016-109407,252,15.68,31.36,4,990,1391,428
CA-2016-109652,155,3.22,13.57,4,342,173,425
CA-2016-109666,45,54.92,633.04,19,475,993,27
CA-2016-109722,521,266.17,1284.8,11,5,1286,236
CA-2016-109743,297,10.18,104.72,11,897,321,64
CA-2016-109806,1,18.02,100.16,6,42,897,40
CA-2016-109820,93,-7.41,32.76,8,73,441,369
CA-2016-109827,51,-393.34,499.3,10,591,314,429
CA-2016-109869,51,-857.19,1588.32,20,183,1254,184
CA-2016-109911,220,2.96,10.96,4,536,458,500
CA-2016-109925,188,22.91,84.84,3,61,338,5
CA-2016-109953,34,72.61,292.8,14,216,427,181
CA-2016-110009,5,28.86,74.0,8,162,1160,309
CA-2016-110023,23,5.48,14.62,2,369,108,59
CA-2016-110044,26,36.0,359.98,3,931,415,288
CA-2016-110086,433,24.0,239.98,2,31,897,217
CA-2016-110254,303,63.35,158.81,14,578,590,529
CA-2016-110366,11,10.35,82.8,2,64,1243,63
CA-2016-110492,148,183.0,1366.04,10,1151,1173,365
CA-2016-110499,94,374.99,1199.98,3,281,526,289
CA-2016-110730,60,3.69,13.68,2,713,182,698
CA-2016-110772,47,18.62,380.55,20,73,390,125
CA-2016-110898,36,-303.15,309.08,14,1193,299,48
CA-2016-110975,23,53.28,1179.83,5,591,945,715
CA-2016-110982,86,22.72,79.79,10,410,843,237
CA-2016-111010,92,0.3,7.56,6,115,1198,38
CA-2016-111115,3,10.74,21.48,6,197,1274,445
CA-2016-111143,304,15.94,54.96,3,258,441,640
CA-2016-111213,29,312.41,1384.92,15,178,41,224
CA-2016-111283,55,8.33,111.1,7,905,758,48
CA-2016-111318,16,11.51,115.14,8,310,1388,582
CA-2016-111409,133,1.05,3.0,1,31,897,138
CA-2016-111416,45,78.44,232.4,5,42,897,560
CA-2016-111493,308,9.82,98.16,6,147,332,380
CA-2016-111605,175,1.2,2.61,1,797,460,527
CA-2016-111682,24,102.28,655.09,25,26,1133,26
CA-2016-111696,25,8.07,17.94,3,541,1120,577
CA-2016-111794,139,30.44,107.86,4,393,393,643
CA-2016-111913,379,41.29,335.11,8,578,876,18
CA-2016-111941,45,11.75,33.57,2,591,1290,379
CA-2016-111976,74,-26.68,114.56,6,387,299,379
CA-2016-112025,32,-13.9,9.26,3,679,578,60
CA-2016-112060,9,50.33,104.85,1,429,10,446
CA-2016-112102,28,124.51,448.81,10,408,947,205
CA-2016-112109,333,53.88,725.08,16,630,188,555
CA-2016-112123,285,428.93,1094.25,15,840,387,3
CA-2016-112256,478,10.21,203.64,14,310,1062,237
CA-2016-112277,2,58.46,519.68,7,545,306,281
CA-2016-112340,215,11.23,22.92,3,147,189,392
CA-2016-112382,66,1.91,19.14,2,195,1309,469
CA-2016-112389,288,3.44,52.41,6,517,1262,487
CA-2016-112578,379,11.34,41.99,3,723,460,383
CA-2016-112585,34,178.91,715.64,2,679,1030,338
CA-2016-112669,276,109.32,976.52,8,167,167,446
CA-2016-112676,108,5.2,14.35,3,465,541,601
CA-2016-112697,96,-349.36,1410.07,14,122,887,124
CA-2016-112739,32,20.57,168.17,13,476,1243,279
CA-2016-112830,323,34.97,548.96,5,112,224,431
CA-2016-112893,352,18.68,55.36,4,369,1160,247
CA-2016-112942,62,73.41,146.82,3,271,1270,279
CA-2016-113061,226,8.66,86.62,2,183,993,330
CA-2016-113082,550,14.57,40.48,2,126,1142,565
CA-2016-113096,34,12.1,46.53,3,476,913,449
CA-2016-113117,594,15.55,32.4,5,765,250,187
CA-2016-113138,277,11.43,34.99,9,258,881,472
CA-2016-113236,572,25.83,232.62,8,439,211,434
CA-2016-113243,62,-191.56,1388.78,11,224,1085,220
CA-2016-113292,84,87.18,871.8,3,196,231,72
CA-2016-113341,3,19.44,194.35,3,881,896,708
CA-2016-113390,26,4.13,33.06,5,1227,680,212
CA-2016-113425,29,12.78,113.57,2,831,831,451
CA-2016-113516,194,35.06,100.16,6,162,545,91
CA-2016-113551,465,26.98,85.91,9,298,623,173
CA-2016-113600,243,-1.48,2.21,3,272,907,129
CA-2016-113607,29,327.84,1203.89,9,500,807,463
CA-2016-113621,248,96.74,352.47,5,49,5,32
CA-2016-113656,1,21.6,59.99,7,1156,1410,558
CA-2016-113726,59,33.73,82.26,3,390,49,649
CA-2016-113733,254,46.6,334.25,8,16,939,23
CA-2016-113747,129,50.19,185.88,6,316,30,104
CA-2016-113803,238,10.34,22.48,1,830,253,500
CA-2016-113817,60,9.69,27.68,2,77,583,77
CA-2016-113831,28,1069.95,4317.3,22,198,1234,706
CA-2016-113845,415,39.81,574.06,11,73,881,135
CA-2016-113978,177,-69.83,642.02,6,477,321,700
CA-2016-114104,61,243.1,959.55,9,73,390,73
CA-2016-114209,176,27.76,84.62,11,206,439,155
CA-2016-114307,209,47.34,122.34,16,405,1388,716
CA-2016-114405,74,6.18,70.27,6,281,408,238
CA-2016-114482,193,129.16,445.4,10,831,881,664
CA-2016-114489,56,775.98,2657.81,27,5,10,68
CA-2016-114538,97,2.55,11.33,2,482,797,116
CA-2016-114601,151,328.67,1157.98,15,370,476,4
CA-2016-114713,186,5.13,45.58,7,274,188,281
CA-2016-114727,76,16.24,2331.84,14,427,1131,322
CA-2016-114748,51,0.16,170.98,3,790,500,595
CA-2016-114860,520,213.16,884.68,10,596,1290,35
CA-2016-114867,105,-372.3,1507.94,7,443,1290,86
CA-2016-114895,45,6.35,12.96,2,831,85,160
CA-2016-114944,36,52.82,156.51,4,806,1084,785
CA-2016-114951,9,6.42,22.14,3,190,894,35
CA-2016-114972,3,469.91,1489.72,18,54,61,418
CA-2016-115224,94,90.58,386.43,5,16,25,140
CA-2016-115378,99,33.22,301.96,2,741,813,219
CA-2016-115476,285,78.33,162.52,4,716,716,718
CA-2016-115483,274,79.69,219.84,5,216,427,365
CA-2016-115504,68,6.22,12.96,2,299,716,305
CA-2016-115525,213,27.44,243.88,5,197,875,645
CA-2016-115574,36,-14.14,141.37,2,443,435,130
CA-2016-115588,213,-5.75,53.7,8,338,396,314
CA-2016-115756,83,129.4,634.46,21,64,1243,7
CA-2016-115917,167,277.8,1064.62,9,244,822,46
CA-2016-116232,118,-0.2,24.07,11,897,182,549
CA-2016-116337,77,1.85,358.55,8,77,396,266
CA-2016-116344,11,-16.96,84.78,2,875,1030,705
CA-2016-116379,34,20.15,57.58,2,77,396,436
CA-2016-116526,83,114.65,477.5,21,142,64,350
CA-2016-116540,7,4.53,10.07,3,476,476,196
CA-2016-116547,60,47.67,149.9,6,994,327,10
CA-2016-116561,58,19.62,372.81,5,108,42,686
CA-2016-116596,164,98.01,511.52,25,189,731,572
CA-2016-116603,23,13.79,45.96,2,19,405,247
CA-2016-116722,94,21.94,524.61,16,583,76,221
CA-2016-116736,208,144.67,724.55,7,327,803,254
CA-2016-116764,475,3.34,9.22,4,278,476,605
CA-2016-116799,456,-40.83,606.21,12,840,1193,684
CA-2016-116911,611,266.17,1148.81,7,306,873,251
CA-2016-116918,186,0.54,36.37,12,393,1099,523
CA-2016-116974,412,-15.58,23.98,4,790,680,172
CA-2016-117121,185,4946.37,9892.74,13,907,1375,455
CA-2016-117226,476,-10.39,6.92,6,945,314,470
CA-2016-117282,29,5.13,14.16,2,216,427,112
CA-2016-117408,526,2.4,23.97,2,1070,47,236
CA-2016-117583,620,160.95,345.47,17,581,885,90
CA-2016-117590,15,-24.49,1288.46,12,16,107,16
CA-2016-117604,237,114.96,239.5,5,913,369,187
CA-2016-117625,26,2.39,7.07,2,1120,666,421
CA-2016-117660,47,3.02,19.61,4,945,1295,298
CA-2016-117681,25,6.55,556.66,5,526,167,520
CA-2016-117849,188,68.98,143.7,3,173,764,451
CA-2016-117912,171,3.95,14.37,2,1084,597,14
CA-2016-117919,16,29.03,94.08,6,278,48,422
CA-2016-118052,203,28.83,111.5,11,715,1120,534
CA-2016-118073,152,-255.59,562.29,7,399,765,703
CA-2016-118101,527,229.01,547.97,14,190,190,381
CA-2016-118129,332,-30.39,303.92,5,1054,1375,52
CA-2016-118178,395,-20.72,31.09,3,690,830,566
CA-2016-118255,19,27.98,63.44,4,21,69,21
CA-2016-118311,94,162.0,450.0,5,1057,99,525
CA-2016-118332,430,7.05,563.92,5,186,443,7
CA-2016-118500,34,13.36,49.5,5,1019,741,707
CA-2016-118514,126,225.26,866.4,4,1066,1404,702
CA-2016-118570,105,78.68,217.06,7,373,1019,254
CA-2016-118626,394,70.55,705.54,7,243,623,547
CA-2016-118689,377,8762.39,18336.74,18,824,790,568
CA-2016-118745,13,33.85,902.71,3,725,950,277
CA-2016-118759,29,83.04,448.45,5,696,1019,93
CA-2016-118899,5,14.69,167.89,7,554,554,507
CA-2016-118913,13,17.03,60.81,3,674,622,238
CA-2016-118934,563,-10.96,16.22,8,888,1041,689
CA-2016-118969,51,-40.18,54.79,6,824,339,431
CA-2016-119018,25,22.76,50.77,9,254,0,194
CA-2016-119025,201,137.29,490.32,9,712,1211,391
CA-2016-119074,112,35.82,92.7,7,1196,1044,103
CA-2016-119123,215,19.19,51.18,7,69,196,748
CA-2016-119165,105,-14.08,492.84,5,731,61,217
CA-2016-119186,6,-87.15,477.14,11,439,439,384
CA-2016-119445,259,1.04,14.9,5,190,894,421
CA-2016-119515,395,5.44,15.55,3,1041,765,309
CA-2016-119641,156,7.58,18.96,2,897,182,294
CA-2016-119683,23,13.5,29.34,3,299,1244,242
CA-2016-119823,28,35.66,75.88,2,30,112,30
CA-2016-119865,164,29.1,576.27,13,1028,190,548
CA-2016-119935,334,56.5,119.26,4,338,696,366
CA-2016-119963,89,5.32,329.98,12,741,441,17
CA-2016-120005,94,19.6,60.63,6,840,840,378
CA-2016-120082,23,17.86,59.52,3,869,1196,460
CA-2016-120180,63,1.02,11.63,2,216,87,236
CA-2016-120250,11,3.84,25.63,3,251,897,399
CA-2016-120257,11,0.89,7.87,3,897,150,617
CA-2016-120355,131,166.51,692.5,5,31,477,570
CA-2016-120369,144,75.68,756.8,5,99,99,146
CA-2016-120530,45,146.39,658.75,3,281,408,114
CA-2016-120558,45,15.55,32.4,5,843,224,279
CA-2016-120796,11,-83.2,99.85,9,1015,281,229
CA-2016-120803,545,87.89,199.75,5,1185,69,46
CA-2016-120824,32,-271.07,546.6,30,1,950,585
CA-2016-120859,94,10.94,21.88,2,142,913,51
CA-2016-120873,497,75.65,290.98,1,189,474,572
CA-2016-121020,559,18.0,239.98,3,1057,731,344
CA-2016-121034,176,21.16,65.12,7,590,1320,535
CA-2016-121223,105,-155.3,737.4,11,108,1160,241
CA-2016-121356,285,62.92,128.4,3,73,390,81
CA-2016-121370,63,168.0,1628.62,10,696,258,686
CA-2016-121377,138,25.06,286.4,1,316,799,184
CA-2016-121447,164,66.54,135.8,7,823,712,105
CA-2016-121601,485,19.42,59.75,7,964,964,373
CA-2016-121671,334,91.82,589.52,16,19,405,4
CA-2016-121748,3,42.6,459.98,6,1057,99,100
CA-2016-121755,13,15.99,102.22,5,13,1239,13
CA-2016-121958,278,5.87,52.14,7,373,1019,473
CA-2016-121993,11,7.97,23.62,8,224,1,677
CA-2016-122017,477,46.94,152.52,8,723,460,303
CA-2016-122063,238,112.84,611.94,3,275,1286,462
CA-2016-122133,264,0.0,552.56,4,458,454,439
CA-2016-122322,267,12.43,44.4,5,692,658,563
CA-2016-122392,284,3.71,15.81,4,405,1274,170
CA-2016-122448,9,13.76,122.35,3,632,403,203
CA-2016-122511,11,9.48,30.34,4,21,21,389
CA-2016-122518,123,3.53,10.08,4,758,387,575
CA-2016-122581,45,63.69,573.17,7,1036,1433,271
CA-2016-122728,94,34.86,122.22,6,556,1012,518
CA-2016-122903,185,921.14,3963.57,11,1022,211,156
CA-2016-123015,23,1.68,4.99,3,482,945,295
CA-2016-123050,24,53.3,203.63,7,958,143,604
CA-2016-123120,164,51.98,147.26,10,913,162,610
CA-2016-123176,148,13.37,31.83,6,720,321,506
CA-2016-123274,45,24.39,287.4,5,317,1275,218
CA-2016-123337,58,-8.34,291.15,6,1142,897,470
CA-2016-123358,34,147.14,891.96,19,342,764,537
CA-2016-123414,254,6.85,37.27,6,1036,278,711
CA-2016-123512,62,132.62,482.01,12,26,351,160
CA-2016-123526,5,16.03,33.4,5,435,591,296
CA-2016-123533,186,16.16,392.83,11,390,885,337
CA-2016-123540,201,378.27,1454.9,5,1197,1203,249
CA-2016-123617,183,-5.7,7.43,6,85,275,321
CA-2016-123666,164,18.4,459.95,5,253,452,259
CA-2016-123722,274,5.18,15.94,4,477,393,468
CA-2016-123806,308,85.18,207.76,4,390,581,156
CA-2016-123932,162,52.28,371.5,6,47,126,289
CA-2016-123946,28,314.7,1159.06,15,126,42,295
CA-2016-124016,403,1.97,52.15,14,713,182,185
CA-2016-124051,173,67.44,186.05,6,723,945,567
CA-2016-124100,29,54.67,328.0,6,1044,1203,552
CA-2016-124149,403,73.57,242.56,13,131,993,77
CA-2016-124233,3,10.37,24.7,5,143,167,242
CA-2016-124254,575,-24.4,191.8,7,408,764,533
CA-2016-124352,336,339.75,1058.27,23,680,147,522
CA-2016-124485,45,26.29,123.66,11,390,491,396
CA-2016-124506,36,-0.86,143.96,6,583,1019,179
CA-2016-124527,52,2.81,8.32,5,76,1019,780
CA-2016-124562,47,-9.5,12.96,7,16,939,655
CA-2016-124583,125,5.75,12.78,1,142,323,697
CA-2016-124590,271,4.56,3588.09,26,396,76,727
CA-2016-124667,164,35.83,143.33,4,583,76,420
CA-2016-124681,162,3.31,15.58,3,427,310,603
CA-2016-124772,263,74.81,191.82,3,5,409,506
CA-2016-124793,5,-22.14,196.78,2,560,1244,152
CA-2016-124814,410,14.34,36.16,7,342,947,524
CA-2016-125017,428,-18.18,132.22,4,1072,592,208
CA-2016-125080,346,-231.41,661.18,2,147,1373,100
CA-2016-125087,32,-82.86,2027.19,12,724,131,764
CA-2016-125094,59,52.77,479.72,4,732,1199,413
CA-2016-125164,164,24.2,70.22,4,338,696,64
CA-2016-125206,62,28.62,114.46,2,835,319,235
CA-2016-125220,291,544.42,1649.75,5,500,1242,648
CA-2016-125318,26,28.72,328.22,4,112,900,116
CA-2016-125661,177,-7.46,180.71,8,390,491,402
CA-2016-125724,333,8.55,68.43,7,897,720,416
CA-2016-125738,363,95.85,219.12,24,680,147,583
CA-2016-125794,141,15.22,36.24,1,321,339,586
CA-2016-125815,29,5.22,12.42,3,99,474,658
CA-2016-125843,28,62.51,125.92,11,572,765,167
CA-2016-125850,88,31.7,65.05,8,115,1198,224
CA-2016-125920,26,-5.89,3.8,3,206,316,64
CA-2016-126004,23,90.63,611.03,14,429,5,78
CA-2016-126102,13,89.95,276.78,2,545,126,231
CA-2016-126158,146,163.2,686.25,23,197,995,183
CA-2016-126165,9,-1.78,71.09,2,465,681,733
CA-2016-126270,624,42.54,90.06,10,131,1253,578
CA-2016-126284,437,41.01,83.7,5,873,446,633
CA-2016-126529,157,16.15,94.45,8,383,1283,368
CA-2016-126543,213,3.79,15.17,2,850,1283,716
CA-2016-126613,154,1.47,16.77,2,212,87,211
CA-2016-126627,629,-32.53,30.39,6,1155,1396,576
CA-2016-126732,1,136.62,1804.25,27,476,47,235
CA-2016-126795,23,11.75,33.57,2,900,950,218
CA-2016-126809,5,12.82,35.35,9,526,1172,494
CA-2016-126858,60,1.6,31.96,2,258,813,25
CA-2016-126935,9,3.35,9.58,1,288,1012,387
CA-2016-127138,9,139.05,1632.36,17,299,543,158
CA-2016-127194,23,29.53,62.82,9,107,186,308
CA-2016-127208,33,64.24,224.9,4,1,1085,34
CA-2016-127236,157,-204.94,458.36,9,892,1197,180
CA-2016-127243,11,-108.64,740.08,22,85,429,103
CA-2016-127250,159,2.38,8.82,3,54,77,227
CA-2016-127369,111,207.15,714.3,5,112,843,72
CA-2016-127642,122,54.86,111.96,2,206,454,291
CA-2016-127649,321,62.82,837.6,3,877,790,393
CA-2016-127670,227,146.4,697.16,4,231,830,372
CA-2016-127698,314,86.39,863.93,9,49,49,160
CA-2016-127761,29,221.84,885.57,8,338,696,349
CA-2016-127775,45,71.99,239.97,3,725,900,301
CA-2016-127985,112,3.1,7.04,4,178,41,626
CA-2016-128111,381,10.32,39.68,2,716,1343,394
CA-2016-128223,158,80.84,1293.49,7,403,403,182
CA-2016-128258,211,5.56,11.34,1,452,178,434
CA-2016-128307,16,7.07,20.94,1,197,875,336
CA-2016-128412,59,151.23,422.66,18,107,907,275
CA-2016-128517,83,137.08,523.18,4,526,167,680
CA-2016-128531,162,19.55,527.22,19,390,491,515
CA-2016-128594,88,100.2,1603.14,4,370,48,137
CA-2016-128671,312,70.49,151.82,14,1190,765,192
CA-2016-128706,32,-6.88,16.19,2,535,1423,386
CA-2016-128727,23,5.5,22.0,4,48,913,246
CA-2016-128811,5,17.78,42.24,10,126,1142,227
CA-2016-128818,29,1322.14,4835.97,32,681,74,170
CA-2016-128867,46,36.14,103.2,8,54,338,52
CA-2016-128916,32,-5.96,14.89,7,298,623,15
CA-2016-128923,6,4.11,18.72,3,10,180,334
CA-2016-128972,336,13.05,30.36,4,373,1019,747
CA-2016-129126,164,230.97,479.05,17,882,1054,7
CA-2016-129196,26,17.88,68.11,3,474,77,190
CA-2016-129238,62,36.0,166.29,6,1011,1084,337
CA-2016-129280,55,-237.29,1043.05,20,973,465,792
CA-2016-129308,74,-22.33,85.21,13,274,1297,385
CA-2016-129630,34,953.73,2824.23,8,913,913,780
CA-2016-129686,36,-5.0,160.38,8,581,896,55
CA-2016-129693,59,2.56,7.31,2,491,499,568
CA-2016-129714,29,1453.44,4438.69,12,142,323,144
CA-2016-129728,3,11.75,167.84,8,198,112,684
CA-2016-129847,155,-75.84,84.27,2,476,913,638
CA-2016-129861,144,-213.56,376.87,3,26,661,664
CA-2016-129868,25,80.73,1431.07,15,482,413,305
CA-2016-129903,38,11.72,23.92,4,49,429,47
CA-2016-130001,43,11.32,36.24,5,131,236,96
CA-2016-130029,13,6.3,16.92,4,894,1374,150
CA-2016-130050,66,-3.82,9.55,3,87,427,466
CA-2016-130078,336,4.75,10.56,2,590,1041,230
CA-2016-130162,3,48.74,395.44,9,99,474,101
CA-2016-130225,16,33.6,99.57,2,108,42,53
CA-2016-130267,352,73.54,159.88,7,251,713,573
CA-2016-130288,164,-120.05,313.18,2,491,885,158
CA-2016-130393,362,-49.83,345.33,11,49,275,622
CA-2016-130400,162,43.61,183.17,17,387,299,319
CA-2016-130407,23,29.61,115.46,4,476,47,30
CA-2016-130442,577,3.06,34.94,3,186,1054,11
CA-2016-130477,3,18.44,97.96,7,143,408,95
CA-2016-130484,427,-18.45,26.35,8,250,278,495
CA-2016-130638,62,33.11,310.56,13,458,288,183
CA-2016-130680,142,-9.56,38.24,4,890,622,217
CA-2016-130778,255,22.85,53.49,7,258,881,444
CA-2016-130799,94,2.23,6.96,4,583,76,318
CA-2016-130820,179,-199.51,630.02,4,625,625,21
CA-2016-130911,177,-239.55,320.13,5,830,253,419
CA-2016-130946,16,-1790.27,1616.7,17,143,408,233
CA-2016-131065,148,121.26,513.52,5,696,76,211
CA-2016-131093,157,-62.77,295.4,5,42,873,59
CA-2016-131205,521,79.03,291.74,16,913,162,731
CA-2016-131289,94,-171.23,1475.58,15,16,882,407
CA-2016-131296,308,-23.94,239.37,2,964,790,234
CA-2016-131380,3,3.81,93.9,5,463,1044,417
CA-2016-131499,164,62.24,207.48,1,162,545,675
CA-2016-131576,185,24.23,49.44,3,441,491,361
CA-2016-131639,64,8.23,24.91,3,907,443,374
CA-2016-131737,209,640.19,2073.35,13,716,716,47
CA-2016-131744,63,89.0,465.08,7,1133,23,34
CA-2016-131835,347,352.76,815.12,6,19,658,565
CA-2016-131968,331,43.45,681.43,5,583,625,697
CA-2016-132017,16,-11.59,6.82,2,182,720,588
CA-2016-132066,164,-37.92,142.18,1,1159,201,240
CA-2016-132094,11,14.84,53.45,5,370,476,500
CA-2016-132143,264,22.15,48.16,7,323,64,524
CA-2016-132304,5,334.55,1115.17,7,403,1133,255
CA-2016-132409,63,6.7,36.35,3,439,1264,260
CA-2016-132479,228,-729.91,442.37,7,446,182,149
CA-2016-132549,364,19.81,73.36,7,881,885,271
CA-2016-132661,23,178.32,379.4,10,248,517,256
CA-2016-132731,176,49.32,657.55,6,390,85,654
CA-2016-132829,16,104.49,921.03,20,443,482,156
CA-2016-132899,29,0.98,3.64,2,281,1409,227
CA-2016-132990,11,3.14,19.31,2,1147,1092,730
CA-2016-132997,144,274.07,1030.49,14,77,1199,560
CA-2016-133123,278,27.52,99.15,5,47,108,41
CA-2016-133144,1,8.5,17.34,3,458,206,157
CA-2016-133319,164,92.24,192.16,4,64,108,597
CA-2016-133340,30,51.64,132.81,4,10,180,109
CA-2016-133368,4,64.05,405.35,10,1154,1239,165
CA-2016-133550,185,301.05,1311.03,12,995,876,107
CA-2016-133613,505,159.67,584.77,8,26,1303,291
CA-2016-133669,47,-47.03,235.15,8,147,189,603
CA-2016-133697,14,9.25,132.96,12,201,1057,320
CA-2016-133711,272,1556.7,3236.41,23,491,896,466
CA-2016-133725,36,148.49,1979.93,9,454,316,107
CA-2016-133795,88,179.74,885.03,9,122,435,188
CA-2016-133802,558,14.14,41.9,6,560,231,70
CA-2016-133816,63,-124.0,743.99,2,1120,1309,37
CA-2016-133872,219,-24.31,58.4,6,403,26,718
CA-2016-133935,188,131.25,2056.01,20,31,897,478
CA-2016-134110,485,12.24,82.41,7,1019,741,767
CA-2016-134138,98,36.47,227.96,2,595,880,479
CA-2016-134180,74,0.97,542.16,8,54,77,655
CA-2016-134208,112,190.08,396.0,4,42,713,473
CA-2016-134222,511,-35.88,44.86,6,212,1319,125
CA-2016-134334,234,-38.31,573.74,13,1173,431,54
CA-2016-134348,154,-5.95,42.62,14,396,258,384
CA-2016-134362,11,5.18,15.94,4,321,824,322
CA-2016-134376,23,16.59,61.44,3,824,1099,640
CA-2016-134425,41,2.3,114.95,5,16,939,425
CA-2016-134474,133,46.46,255.9,10,319,676,295
CA-2016-134516,307,-10.0,115.48,3,873,477,524
CA-2016-134544,9,-20.14,84.78,2,716,690,663
CA-2016-134691,16,-3.9,2.3,2,696,741,110
CA-2016-134775,9,42.82,100.5,10,99,517,155
CA-2016-134789,401,59.08,215.84,14,143,173,278
CA-2016-134803,25,219.88,1157.68,23,316,1234,52
CA-2016-134887,136,244.62,1287.45,5,869,869,509
CA-2016-134936,115,-230.7,471.62,14,1054,591,20
CA-2016-135265,62,965.86,3136.87,10,274,478,666
CA-2016-135461,13,39.0,623.96,5,569,1404,424
CA-2016-135594,173,-0.63,50.12,7,1186,894,571
CA-2016-135636,43,-67.85,387.72,5,750,63,140
CA-2016-135776,5,133.47,1506.02,16,443,945,553
CA-2016-135965,45,37.22,128.34,6,897,477,449
CA-2016-136021,62,43.23,121.09,9,1041,298,758
CA-2016-136049,392,-4.07,5.55,3,443,1290,392
CA-2016-136126,389,112.13,261.1,9,1012,1012,258
CA-2016-136133,23,99.49,355.32,9,298,828,304
CA-2016-136231,340,-45.47,228.58,15,64,1243,661
CA-2016-136287,477,8.69,18.9,3,900,26,196
CA-2016-136301,9,203.85,4940.87,5,69,543,553
CA-2016-136322,2,-11.4,74.32,10,147,1373,399
CA-2016-136329,45,87.41,573.29,6,478,1297,63
CA-2016-136371,187,13.8,35.3,5,690,844,603
CA-2016-136406,94,0.0,1121.57,2,173,764,217
